sample_index,true_label,selected_model,execution_mode,model_switch_event,confidence,host_inference_latency_us,configured_deadline_ms,deadline_met,final_prediction,final_correct,policy,workload
426,0,pruned_mlp_14f_75pct,BALANCED,False,0.9919994473457336,8.912245156943646,50,True,0,True,BALANCED,HIGH
427,0,pruned_mlp_14f_75pct,BALANCED,False,0.9939635396003723,14.195364636155155,50,True,0,True,BALANCED,HIGH
428,0,pruned_mlp_14f_75pct,BALANCED,False,0.984274685382843,15.771632583173666,50,True,0,True,BALANCED,HIGH
429,1,pruned_mlp_14f_75pct,BALANCED,False,0.9831068515777588,6.849936167520469,50,True,1,True,BALANCED,HIGH
430,0,pruned_mlp_14f_75pct,BALANCED,False,0.9476765394210815,9.445608696230833,50,True,0,True,BALANCED,HIGH
431,3,pruned_mlp_14f_75pct,BALANCED,False,0.3861144483089447,5.748179930450673,50,True,3,True,BALANCED,HIGH
432,1,pruned_mlp_14f_75pct,BALANCED,False,0.9876091480255127,10.859450744082935,50,True,1,True,BALANCED,HIGH
433,1,pruned_mlp_14f_75pct,BALANCED,False,0.9948927164077759,15.010942104103687,50,True,1,True,BALANCED,HIGH
434,2,pruned_mlp_14f_75pct,BALANCED,False,0.5003390312194824,16.807542524272325,50,True,2,True,BALANCED,HIGH
435,3,pruned_mlp_14f_75pct,BALANCED,False,0.5390912890434265,12.543030743768934,50,True,2,False,BALANCED,HIGH
436,0,pruned_mlp_14f_75pct,BALANCED,False,0.9977311491966248,18.07214838316465,50,True,0,True,BALANCED,HIGH
437,0,pruned_mlp_14f_75pct,BALANCED,False,0.9992734789848328,7.773267348308254,50,True,0,True,BALANCED,HIGH
438,2,pruned_mlp_14f_75pct,BALANCED,False,0.5087767243385315,7.20409375805351,50,True,2,True,BALANCED,HIGH
439,0,pruned_mlp_14f_75pct,BALANCED,False,0.9893201589584351,13.30002841839707,50,True,0,True,BALANCED,HIGH
440,1,pruned_mlp_14f_75pct,BALANCED,False,0.9952024221420288,13.890459647771396,50,True,1,True,BALANCED,HIGH
441,1,pruned_mlp_14f_75pct,BALANCED,False,0.9911324381828308,12.490145750104038,50,True,1,True,BALANCED,HIGH
442,0,pruned_mlp_14f_75pct,BALANCED,False,0.9993502497673035,5.249580527502243,50,True,0,True,BALANCED,HIGH
443,1,pruned_mlp_14f_75pct,BALANCED,False,0.99996018409729,12.007686473150125,50,True,1,True,BALANCED,HIGH
444,2,pruned_mlp_14f_75pct,BALANCED,False,0.5075280070304871,8.021339951366233,50,True,3,False,BALANCED,HIGH
445,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999995231628418,14.496525802972254,50,True,0,True,BALANCED,HIGH
446,2,pruned_mlp_14f_75pct,BALANCED,False,0.523112952709198,13.831770221724518,50,True,3,False,BALANCED,HIGH
447,2,pruned_mlp_14f_75pct,BALANCED,False,0.5060932040214539,9.217194456480357,50,True,3,False,BALANCED,HIGH
448,3,pruned_mlp_14f_75pct,BALANCED,False,0.5925261974334717,10.87340724802583,50,True,2,False,BALANCED,HIGH
449,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999998807907104,8.825779552503606,50,True,0,True,BALANCED,HIGH
450,2,pruned_mlp_14f_75pct,BALANCED,False,0.5032307505607605,12.38939800066599,50,True,2,True,BALANCED,HIGH
451,3,pruned_mlp_14f_75pct,BALANCED,False,0.49879080057144165,15.432867071830959,50,True,2,False,BALANCED,HIGH
452,3,pruned_mlp_14f_75pct,BALANCED,False,0.5786887407302856,8.845676629393074,50,True,2,False,BALANCED,HIGH
453,0,pruned_mlp_14f_75pct,BALANCED,False,0.9994094371795654,13.953272806502197,50,True,0,True,BALANCED,HIGH
454,2,pruned_mlp_14f_75pct,BALANCED,False,0.5216665863990784,10.560754897224893,50,True,2,True,BALANCED,HIGH
455,3,pruned_mlp_14f_75pct,BALANCED,False,0.43425050377845764,9.935947366092329,50,True,3,True,BALANCED,HIGH
456,2,pruned_mlp_14f_75pct,BALANCED,False,0.5434741973876953,12.240377760853006,50,True,2,True,BALANCED,HIGH
457,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999686479568481,9.338766411989813,50,True,0,True,BALANCED,HIGH
458,2,pruned_mlp_14f_75pct,BALANCED,False,0.5006154775619507,10.9954463909155,50,True,2,True,BALANCED,HIGH
459,2,pruned_mlp_14f_75pct,BALANCED,False,0.7011451125144958,8.983469748983342,50,True,2,True,BALANCED,HIGH
460,3,pruned_mlp_14f_75pct,BALANCED,False,0.6174577474594116,18.287120379161905,50,True,2,False,BALANCED,HIGH
461,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999998807907104,12.112843335727542,50,True,0,True,BALANCED,HIGH
462,1,pruned_mlp_14f_75pct,BALANCED,False,0.9251628518104553,10.004900502718968,50,True,1,True,BALANCED,HIGH
463,3,pruned_mlp_14f_75pct,BALANCED,False,0.5102114081382751,13.00185396622516,50,True,2,False,BALANCED,HIGH
464,2,pruned_mlp_14f_75pct,BALANCED,False,0.5060096383094788,12.222577854517505,50,True,3,False,BALANCED,HIGH
465,1,pruned_mlp_14f_75pct,BALANCED,False,1.0,12.139864579051846,50,True,1,True,BALANCED,HIGH
466,3,pruned_mlp_14f_75pct,BALANCED,False,0.5139689445495605,13.965333404879884,50,True,2,False,BALANCED,HIGH
467,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999995231628418,14.784625128640938,50,True,0,True,BALANCED,HIGH
468,0,pruned_mlp_14f_75pct,BALANCED,False,0.9628929495811462,10.559956414144343,50,True,0,True,BALANCED,HIGH
469,1,pruned_mlp_14f_75pct,BALANCED,False,0.9893984794616699,11.427054449173689,50,True,1,True,BALANCED,HIGH
470,1,pruned_mlp_14f_75pct,BALANCED,False,1.0,11.675826078465024,50,True,1,True,BALANCED,HIGH
471,1,pruned_mlp_14f_75pct,BALANCED,False,0.9082759618759155,4.981391193902984,50,True,1,True,BALANCED,HIGH
472,1,pruned_mlp_14f_75pct,BALANCED,False,0.9291924238204956,7.866527400549085,50,True,1,True,BALANCED,HIGH
473,3,pruned_mlp_14f_75pct,BALANCED,False,0.4977334141731262,16.783347880608062,50,True,2,False,BALANCED,HIGH
474,3,pruned_mlp_14f_75pct,BALANCED,False,0.5253636240959167,18.990286205444765,50,True,2,False,BALANCED,HIGH
475,1,pruned_mlp_14f_75pct,BALANCED,False,1.0,11.483161984150454,50,True,1,True,BALANCED,HIGH
476,0,pruned_mlp_14f_75pct,BALANCED,False,0.9472430348396301,14.53723151656362,50,True,0,True,BALANCED,HIGH
477,0,pruned_mlp_14f_75pct,BALANCED,False,0.9995942711830139,13.645800263192816,50,True,0,True,BALANCED,HIGH
478,1,pruned_mlp_14f_75pct,BALANCED,False,0.9895499348640442,23.49134998388437,50,True,1,True,BALANCED,HIGH
479,0,pruned_mlp_14f_75pct,BALANCED,False,0.9033322334289551,15.972205979199149,50,True,0,True,BALANCED,HIGH
480,0,pruned_mlp_14f_75pct,BALANCED,False,0.9453681707382202,11.880430500546415,50,True,0,True,BALANCED,HIGH
481,0,pruned_mlp_14f_75pct,BALANCED,False,0.9913527369499207,9.389384197538499,50,True,0,True,BALANCED,HIGH
482,1,pruned_mlp_14f_75pct,BALANCED,False,1.0,7.202340228777351,50,True,1,True,BALANCED,HIGH
483,0,pruned_mlp_14f_75pct,BALANCED,False,0.9546810984611511,13.916191891204534,50,True,0,True,BALANCED,HIGH
484,0,pruned_mlp_14f_75pct,BALANCED,False,0.9985188841819763,9.819169448995222,50,True,0,True,BALANCED,HIGH
485,1,pruned_mlp_14f_75pct,BALANCED,False,1.0,7.44878811048106,50,True,1,True,BALANCED,HIGH
486,2,pruned_mlp_14f_75pct,BALANCED,False,0.4964262545108795,10.179241111562936,50,True,2,True,BALANCED,HIGH
487,3,pruned_mlp_14f_75pct,BALANCED,False,0.49139487743377686,8.539046366874917,50,True,3,True,BALANCED,HIGH
488,3,pruned_mlp_14f_75pct,BALANCED,False,0.5045419335365295,18.703767226877662,50,True,3,True,BALANCED,HIGH
489,3,pruned_mlp_14f_75pct,BALANCED,False,0.49945032596588135,15.56230929131199,50,True,3,True,BALANCED,HIGH
490,3,pruned_mlp_14f_75pct,BALANCED,False,0.5657687783241272,13.471298287080716,50,True,2,False,BALANCED,HIGH
491,2,pruned_mlp_14f_75pct,BALANCED,False,0.5368790030479431,16.735821202194195,50,True,3,False,BALANCED,HIGH
492,2,pruned_mlp_14f_75pct,BALANCED,False,0.536683976650238,13.778526046792551,50,True,2,True,BALANCED,HIGH
493,1,pruned_mlp_14f_75pct,BALANCED,False,0.9798386096954346,9.706085164122392,50,True,1,True,BALANCED,HIGH
494,3,pruned_mlp_14f_75pct,BALANCED,False,0.5399421453475952,17.7176970467283,50,True,3,True,BALANCED,HIGH
495,2,pruned_mlp_14f_75pct,BALANCED,False,0.5029187202453613,14.06762518082021,50,True,3,False,BALANCED,HIGH
496,0,pruned_mlp_14f_75pct,BALANCED,False,0.9996510744094849,8.897832517327297,50,True,0,True,BALANCED,HIGH
497,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999910593032837,11.960462140941537,50,True,0,True,BALANCED,HIGH
498,2,pruned_mlp_14f_75pct,BALANCED,False,0.48410922288894653,9.198021565946005,50,True,3,False,BALANCED,HIGH
499,2,pruned_mlp_14f_75pct,BALANCED,False,0.5184399485588074,7.575041057084595,50,True,3,False,BALANCED,HIGH
0,3,pruned_mlp_14f_75pct,BALANCED,True,0.5414050817489624,118.56825896858847,50,True,2,False,DEADLINE_PRIORITY,HIGH
1,2,pruned_mlp_14f_75pct,BALANCED,False,0.5072553157806396,20.22572019086178,50,True,2,True,DEADLINE_PRIORITY,HIGH
2,2,pruned_mlp_14f_75pct,BALANCED,False,0.8808555006980896,17.942569470127403,50,True,2,True,DEADLINE_PRIORITY,HIGH
3,0,pruned_mlp_14f_75pct,BALANCED,False,0.9153213500976562,22.357646582680324,50,True,0,True,DEADLINE_PRIORITY,HIGH
4,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999958276748657,13.500850879070263,50,True,0,True,DEADLINE_PRIORITY,HIGH
5,2,pruned_mlp_14f_75pct,BALANCED,False,0.5261516571044922,97.88162738303286,50,True,2,True,DEADLINE_PRIORITY,HIGH
6,0,pruned_mlp_14f_75pct,BALANCED,False,0.9917646050453186,20.46417696600567,50,True,0,True,DEADLINE_PRIORITY,HIGH
7,0,pruned_mlp_14f_75pct,BALANCED,False,0.9921776652336121,16.624159843482396,50,True,0,True,DEADLINE_PRIORITY,HIGH
8,0,pruned_mlp_14f_75pct,BALANCED,False,0.9964072108268738,12.072333990590009,50,True,0,True,DEADLINE_PRIORITY,HIGH
9,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999992847442627,17.85704989239532,50,True,0,True,DEADLINE_PRIORITY,HIGH
10,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999300241470337,12.357549413934036,50,True,0,True,DEADLINE_PRIORITY,HIGH
11,0,pruned_mlp_14f_75pct,BALANCED,False,0.9991750121116638,12.874339423110802,50,True,0,True,DEADLINE_PRIORITY,HIGH
12,3,pruned_mlp_14f_75pct,BALANCED,False,0.5311387181282043,15.329134938884485,50,True,3,True,DEADLINE_PRIORITY,HIGH
13,3,pruned_mlp_14f_75pct,BALANCED,False,0.49090102314949036,6.31831595912983,50,True,3,True,DEADLINE_PRIORITY,HIGH
14,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999560117721558,6.804276139249124,50,True,0,True,DEADLINE_PRIORITY,HIGH
15,0,pruned_mlp_14f_75pct,BALANCED,False,0.9997324347496033,11.220747810757958,50,True,0,True,DEADLINE_PRIORITY,HIGH
16,3,pruned_mlp_14f_75pct,BALANCED,False,0.5149458646774292,8.977914076896878,50,True,3,True,DEADLINE_PRIORITY,HIGH
17,2,pruned_mlp_14f_75pct,BALANCED,False,0.5087845325469971,13.981010825793197,50,True,3,False,DEADLINE_PRIORITY,HIGH
18,0,pruned_mlp_14f_75pct,BALANCED,False,0.8419245481491089,10.003755177213042,50,True,0,True,DEADLINE_PRIORITY,HIGH
19,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999837875366211,7.854659628727207,50,True,0,True,DEADLINE_PRIORITY,HIGH
20,1,pruned_mlp_14f_75pct,BALANCED,False,0.9996464252471924,17.52458000907531,50,True,1,True,DEADLINE_PRIORITY,HIGH
21,2,pruned_mlp_14f_75pct,BALANCED,False,0.5155394673347473,11.841391728679113,50,True,3,False,DEADLINE_PRIORITY,HIGH
22,0,pruned_mlp_14f_75pct,BALANCED,False,0.9997697472572327,12.826894874247495,50,True,0,True,DEADLINE_PRIORITY,HIGH
23,1,pruned_mlp_14f_75pct,BALANCED,False,0.9864913821220398,7.812846159189413,50,True,1,True,DEADLINE_PRIORITY,HIGH
24,3,pruned_mlp_14f_75pct,BALANCED,False,0.5023610591888428,10.514424841095465,50,True,3,True,DEADLINE_PRIORITY,HIGH
25,0,pruned_mlp_14f_75pct,BALANCED,False,0.9537659287452698,12.663826308079477,50,True,0,True,DEADLINE_PRIORITY,HIGH
26,1,pruned_mlp_14f_75pct,BALANCED,False,0.9873787760734558,9.356422979467883,50,True,1,True,DEADLINE_PRIORITY,HIGH
27,3,pruned_mlp_14f_75pct,BALANCED,False,0.5634239912033081,13.86234545673442,50,True,3,True,DEADLINE_PRIORITY,HIGH
28,0,pruned_mlp_14f_75pct,BALANCED,False,0.8993254899978638,10.077956166815431,50,True,0,True,DEADLINE_PRIORITY,HIGH
29,0,pruned_mlp_14f_75pct,BALANCED,False,0.9959190487861633,11.896573502128279,50,True,0,True,DEADLINE_PRIORITY,HIGH
30,3,pruned_mlp_14f_75pct,BALANCED,False,0.7035955190658569,10.830129255220989,50,True,2,False,DEADLINE_PRIORITY,HIGH
31,1,pruned_mlp_14f_75pct,BALANCED,False,0.976375937461853,19.271836957006457,50,True,1,True,DEADLINE_PRIORITY,HIGH
32,2,pruned_mlp_14f_75pct,BALANCED,False,0.5435649752616882,12.55464908928333,50,True,2,True,DEADLINE_PRIORITY,HIGH
33,3,pruned_mlp_14f_75pct,BALANCED,False,0.5005452632904053,8.830708302132836,50,True,3,True,DEADLINE_PRIORITY,HIGH
34,0,pruned_mlp_14f_75pct,BALANCED,False,0.9776402711868286,14.99794756494166,50,True,0,True,DEADLINE_PRIORITY,HIGH
35,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999992847442627,8.497965406652236,50,True,0,True,DEADLINE_PRIORITY,HIGH
36,3,pruned_mlp_14f_75pct,BALANCED,False,0.5079567432403564,12.985072450814478,50,True,3,True,DEADLINE_PRIORITY,HIGH
37,0,pruned_mlp_14f_75pct,BALANCED,False,0.9529823660850525,5.872282092828937,50,True,0,True,DEADLINE_PRIORITY,HIGH
38,2,pruned_mlp_14f_75pct,BALANCED,False,0.4934772551059723,7.9435498937414994,50,True,2,True,DEADLINE_PRIORITY,HIGH
39,2,pruned_mlp_14f_75pct,BALANCED,False,0.5669237375259399,12.94570471327648,50,True,2,True,DEADLINE_PRIORITY,HIGH
40,1,pruned_mlp_14f_75pct,BALANCED,False,0.9998886585235596,15.440325037023504,50,True,1,True,DEADLINE_PRIORITY,HIGH
41,0,pruned_mlp_14f_75pct,BALANCED,False,0.9577029347419739,13.175797534191156,50,True,0,True,DEADLINE_PRIORITY,HIGH
42,0,pruned_mlp_14f_75pct,BALANCED,False,0.96651691198349,17.7356362380045,50,True,0,True,DEADLINE_PRIORITY,HIGH
43,2,pruned_mlp_14f_75pct,BALANCED,False,0.5083612203598022,11.036468146249872,50,True,3,False,DEADLINE_PRIORITY,HIGH
44,3,pruned_mlp_14f_75pct,BALANCED,False,0.49948495626449585,8.17732071073665,50,True,2,False,DEADLINE_PRIORITY,HIGH
45,1,pruned_mlp_14f_75pct,BALANCED,False,0.9907855987548828,10.423735924363905,50,True,1,True,DEADLINE_PRIORITY,HIGH
46,2,pruned_mlp_14f_75pct,BALANCED,False,0.4942743182182312,11.05225382133712,50,True,2,True,DEADLINE_PRIORITY,HIGH
47,1,pruned_mlp_14f_75pct,BALANCED,False,0.8619925379753113,15.767360731027718,50,True,1,True,DEADLINE_PRIORITY,HIGH
48,2,pruned_mlp_14f_75pct,BALANCED,False,0.49980607628822327,14.082046917792997,50,True,2,True,DEADLINE_PRIORITY,HIGH
49,3,pruned_mlp_14f_75pct,BALANCED,False,0.4986366927623749,6.51722821974193,50,True,2,False,DEADLINE_PRIORITY,HIGH
50,3,pruned_mlp_14f_75pct,BALANCED,False,0.5433081984519958,14.340775461955545,50,True,2,False,DEADLINE_PRIORITY,HIGH
51,0,pruned_mlp_14f_75pct,BALANCED,False,0.9970090985298157,11.03693030659515,50,True,0,True,DEADLINE_PRIORITY,HIGH
52,1,pruned_mlp_14f_75pct,BALANCED,False,0.9827843904495239,10.325542164700417,50,True,1,True,DEADLINE_PRIORITY,HIGH
53,3,pruned_mlp_14f_75pct,BALANCED,False,0.5039029717445374,16.050968781748022,50,True,3,True,DEADLINE_PRIORITY,HIGH
54,3,pruned_mlp_14f_75pct,BALANCED,False,0.4974355697631836,16.064158528960043,50,True,2,False,DEADLINE_PRIORITY,HIGH
55,2,pruned_mlp_14f_75pct,BALANCED,False,0.5004106163978577,15.354598624206512,50,True,2,True,DEADLINE_PRIORITY,HIGH
56,0,pruned_mlp_14f_75pct,BALANCED,False,0.9994614720344543,9.547366420304725,50,True,0,True,DEADLINE_PRIORITY,HIGH
57,0,pruned_mlp_14f_75pct,BALANCED,False,0.9996323585510254,17.89209544393158,50,True,0,True,DEADLINE_PRIORITY,HIGH
58,3,pruned_mlp_14f_75pct,BALANCED,False,0.5177509188652039,13.713045243369363,50,True,3,True,DEADLINE_PRIORITY,HIGH
59,1,pruned_mlp_14f_75pct,BALANCED,False,0.9807292819023132,16.63391871951693,50,True,1,True,DEADLINE_PRIORITY,HIGH
60,0,pruned_mlp_14f_75pct,BALANCED,False,0.997442364692688,11.251640623152527,50,True,0,True,DEADLINE_PRIORITY,HIGH
61,1,pruned_mlp_14f_75pct,BALANCED,False,0.9998763799667358,11.976185937842583,50,True,1,True,DEADLINE_PRIORITY,HIGH
62,3,pruned_mlp_14f_75pct,BALANCED,False,0.5026506781578064,9.517193949329727,50,True,3,True,DEADLINE_PRIORITY,HIGH
63,1,pruned_mlp_14f_75pct,BALANCED,False,0.9999223947525024,8.580745582064953,50,True,1,True,DEADLINE_PRIORITY,HIGH
64,0,pruned_mlp_14f_75pct,BALANCED,False,0.9992671608924866,14.96508453518197,50,True,0,True,DEADLINE_PRIORITY,HIGH
65,2,pruned_mlp_14f_75pct,BALANCED,False,0.5213107466697693,16.748467112103537,50,True,2,True,DEADLINE_PRIORITY,HIGH
66,1,pruned_mlp_14f_75pct,BALANCED,False,0.9389135837554932,12.063806670404952,50,True,1,True,DEADLINE_PRIORITY,HIGH
67,3,pruned_mlp_14f_75pct,BALANCED,False,0.5090571641921997,15.971870669524625,50,True,3,True,DEADLINE_PRIORITY,HIGH
68,3,pruned_mlp_14f_75pct,BALANCED,False,0.5056371092796326,13.486166389872727,50,True,3,True,DEADLINE_PRIORITY,HIGH
69,0,pruned_mlp_14f_75pct,BALANCED,False,0.9356993436813354,10.184007094466882,50,True,0,True,DEADLINE_PRIORITY,HIGH
70,1,pruned_mlp_14f_75pct,BALANCED,False,1.0,14.472112420065194,50,True,1,True,DEADLINE_PRIORITY,HIGH
71,1,pruned_mlp_14f_75pct,BALANCED,False,0.9212865829467773,17.767803010843917,50,True,1,True,DEADLINE_PRIORITY,HIGH
72,2,pruned_mlp_14f_75pct,BALANCED,False,0.5146454572677612,11.885356644840515,50,True,2,True,DEADLINE_PRIORITY,HIGH
73,0,pruned_mlp_14f_75pct,BALANCED,False,0.9984304308891296,17.43203148541311,50,True,0,True,DEADLINE_PRIORITY,HIGH
74,0,pruned_mlp_14f_75pct,BALANCED,False,0.9996660947799683,4.099999955542444,50,True,0,True,DEADLINE_PRIORITY,HIGH
75,0,pruned_mlp_14f_75pct,BALANCED,False,0.999976634979248,15.361592126429192,50,True,0,True,DEADLINE_PRIORITY,HIGH
76,3,pruned_mlp_14f_75pct,BALANCED,False,0.5110090374946594,12.278550587361789,50,True,2,False,DEADLINE_PRIORITY,HIGH
77,2,pruned_mlp_14f_75pct,BALANCED,False,0.5384189486503601,11.319256081599748,50,True,3,False,DEADLINE_PRIORITY,HIGH
78,2,pruned_mlp_14f_75pct,BALANCED,False,0.4996844232082367,12.293634453875164,50,True,2,True,DEADLINE_PRIORITY,HIGH
79,2,pruned_mlp_14f_75pct,BALANCED,False,0.5008639097213745,5.921768335814668,50,True,2,True,DEADLINE_PRIORITY,HIGH
80,2,pruned_mlp_14f_75pct,BALANCED,False,0.5537723898887634,11.861902555350124,50,True,2,True,DEADLINE_PRIORITY,HIGH
81,0,pruned_mlp_14f_75pct,BALANCED,False,0.959103524684906,13.799898354853958,50,True,0,True,DEADLINE_PRIORITY,HIGH
82,0,pruned_mlp_14f_75pct,BALANCED,False,0.9815087914466858,17.14749228081666,50,True,0,True,DEADLINE_PRIORITY,HIGH
83,2,pruned_mlp_14f_75pct,BALANCED,False,0.5667484402656555,11.375689038095196,50,True,2,True,DEADLINE_PRIORITY,HIGH
84,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999969005584717,9.648140877892596,50,True,0,True,DEADLINE_PRIORITY,HIGH
85,1,pruned_mlp_14f_75pct,BALANCED,False,1.0,10.654237076941541,50,True,1,True,DEADLINE_PRIORITY,HIGH
86,0,pruned_mlp_14f_75pct,BALANCED,False,0.9974185228347778,15.302518780132903,50,True,0,True,DEADLINE_PRIORITY,HIGH
87,1,pruned_mlp_14f_75pct,BALANCED,False,0.9993332028388977,13.704603842239843,50,True,1,True,DEADLINE_PRIORITY,HIGH
88,2,pruned_mlp_14f_75pct,BALANCED,False,0.5020483136177063,11.592863383609044,50,True,2,True,DEADLINE_PRIORITY,HIGH
89,2,pruned_mlp_14f_75pct,BALANCED,False,0.5098028182983398,13.64245575151885,50,True,2,True,DEADLINE_PRIORITY,HIGH
90,1,pruned_mlp_14f_75pct,BALANCED,False,0.99988853931427,13.233946771333722,50,True,1,True,DEADLINE_PRIORITY,HIGH
91,3,pruned_mlp_14f_75pct,BALANCED,False,0.513347864151001,15.854647299824677,50,True,3,True,DEADLINE_PRIORITY,HIGH
92,0,pruned_mlp_14f_75pct,BALANCED,False,0.9986863732337952,9.997265743678868,50,True,0,True,DEADLINE_PRIORITY,HIGH
93,3,pruned_mlp_14f_75pct,BALANCED,False,0.49892300367355347,11.77284221710609,50,True,2,False,DEADLINE_PRIORITY,HIGH
94,3,pruned_mlp_14f_75pct,BALANCED,False,0.5170742273330688,10.745253882847937,50,True,3,True,DEADLINE_PRIORITY,HIGH
95,2,pruned_mlp_14f_75pct,BALANCED,False,0.5077160596847534,7.3167521475041974,50,True,3,False,DEADLINE_PRIORITY,HIGH
96,1,pruned_mlp_14f_75pct,BALANCED,False,0.9999384880065918,12.947584853917133,50,True,1,True,DEADLINE_PRIORITY,HIGH
97,2,pruned_mlp_14f_75pct,BALANCED,False,0.5110790729522705,14.11891481426906,50,True,3,False,DEADLINE_PRIORITY,HIGH
98,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999998807907104,12.61718131907358,50,True,0,True,DEADLINE_PRIORITY,HIGH
99,1,pruned_mlp_14f_75pct,BALANCED,False,1.0,12.374253195332509,50,True,1,True,DEADLINE_PRIORITY,HIGH
100,1,pruned_mlp_14f_75pct,BALANCED,False,0.6994697451591492,7.657584095374405,50,True,1,True,DEADLINE_PRIORITY,HIGH
101,3,pruned_mlp_14f_75pct,BALANCED,False,0.49737998843193054,11.452980091051474,50,True,3,True,DEADLINE_PRIORITY,HIGH
102,2,pruned_mlp_14f_75pct,BALANCED,False,0.5291815996170044,11.175896574499335,50,True,3,False,DEADLINE_PRIORITY,HIGH
103,0,pruned_mlp_14f_75pct,BALANCED,False,0.999133288860321,9.668530720208071,50,True,0,True,DEADLINE_PRIORITY,HIGH
104,1,pruned_mlp_14f_75pct,BALANCED,False,0.9998918771743774,11.483885693674745,50,True,1,True,DEADLINE_PRIORITY,HIGH
105,3,pruned_mlp_14f_75pct,BALANCED,False,0.5068457722663879,14.289934949144268,50,True,3,True,DEADLINE_PRIORITY,HIGH
106,3,pruned_mlp_14f_75pct,BALANCED,False,0.5613263845443726,19.83937421964984,50,True,2,False,DEADLINE_PRIORITY,HIGH
107,0,pruned_mlp_14f_75pct,BALANCED,False,0.9977051615715027,14.756412860235798,50,True,0,True,DEADLINE_PRIORITY,HIGH
108,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999606609344482,14.74778547352211,50,True,0,True,DEADLINE_PRIORITY,HIGH
109,0,pruned_mlp_14f_75pct,BALANCED,False,0.9994792342185974,12.64390605127056,50,True,0,True,DEADLINE_PRIORITY,HIGH
110,1,pruned_mlp_14f_75pct,BALANCED,False,0.8681536316871643,6.152928767680284,50,True,1,True,DEADLINE_PRIORITY,HIGH
111,3,pruned_mlp_14f_75pct,BALANCED,False,0.5097967982292175,12.213034694745984,50,True,3,True,DEADLINE_PRIORITY,HIGH
112,0,pruned_mlp_14f_75pct,BALANCED,False,0.9744045734405518,12.80237361169433,50,True,0,True,DEADLINE_PRIORITY,HIGH
113,3,pruned_mlp_14f_75pct,BALANCED,False,0.497071236371994,20.876493671278915,50,True,2,False,DEADLINE_PRIORITY,HIGH
114,0,pruned_mlp_14f_75pct,BALANCED,False,0.988097071647644,12.238278282610795,50,True,0,True,DEADLINE_PRIORITY,HIGH
115,1,pruned_mlp_14f_75pct,BALANCED,False,0.9822520017623901,12.964951462734204,50,True,1,True,DEADLINE_PRIORITY,HIGH
116,2,pruned_mlp_14f_75pct,BALANCED,False,0.5096272230148315,11.888922306926577,50,True,3,False,DEADLINE_PRIORITY,HIGH
117,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999074935913086,8.673241865608487,50,True,0,True,DEADLINE_PRIORITY,HIGH
118,0,pruned_mlp_14f_75pct,BALANCED,False,0.9973363280296326,15.657032966917857,50,True,0,True,DEADLINE_PRIORITY,HIGH
119,3,pruned_mlp_14f_75pct,BALANCED,False,0.5000850558280945,15.126494705967778,50,True,3,True,DEADLINE_PRIORITY,HIGH
120,1,pruned_mlp_14f_75pct,BALANCED,False,0.9901633858680725,14.894584624794648,50,True,1,True,DEADLINE_PRIORITY,HIGH
121,0,pruned_mlp_14f_75pct,BALANCED,False,0.9986811280250549,9.317209305596108,50,True,0,True,DEADLINE_PRIORITY,HIGH
122,3,pruned_mlp_14f_75pct,BALANCED,False,0.6139563322067261,17.725612431731705,50,True,2,False,DEADLINE_PRIORITY,HIGH
123,0,pruned_mlp_14f_75pct,BALANCED,False,0.9643335342407227,7.701928430526948,50,True,0,True,DEADLINE_PRIORITY,HIGH
124,0,pruned_mlp_14f_75pct,BALANCED,False,0.9966443777084351,14.224891507854887,50,True,0,True,DEADLINE_PRIORITY,HIGH
125,3,pruned_mlp_14f_75pct,BALANCED,False,0.4317704737186432,19.959931068440063,50,True,2,False,DEADLINE_PRIORITY,HIGH
126,0,pruned_mlp_14f_75pct,BALANCED,False,0.9997265934944153,9.492555042681209,50,True,0,True,DEADLINE_PRIORITY,HIGH
127,2,pruned_mlp_14f_75pct,BALANCED,False,0.5234108567237854,10.697239717349166,50,True,2,True,DEADLINE_PRIORITY,HIGH
128,0,pruned_mlp_14f_75pct,BALANCED,False,0.9814050793647766,12.626856690694343,50,True,0,True,DEADLINE_PRIORITY,HIGH
129,3,pruned_mlp_14f_75pct,BALANCED,False,0.5006126165390015,11.687487468038778,50,True,2,False,DEADLINE_PRIORITY,HIGH
130,0,pruned_mlp_14f_75pct,BALANCED,False,0.9984486103057861,7.2138240679098775,50,True,0,True,DEADLINE_PRIORITY,HIGH
